latitude,longitude,altitude,distance
-13.62455,131.61456,219.0,192720.0
-13.62585,131.62045,233.1,193375.0
-13.62687,131.62324,228.6,193697.0
-13.628165,131.626115,235.4,194040.0
-13.62964,131.62878,230.3,194372.0
-13.63023,131.6297,230.6,194491.0
-13.63063,131.63032,229.5,194572.0
-13.63143,131.63156,230.5,194733.0
-13.633567,131.634817,225.1,195158.0
-13.635282,131.637445,231.6,195501.0
-13.63955,131.645025,208.9,196451.0
-13.64038,131.64752,209.2,196737.0
-13.64119,131.650085,206.4,197028.0
-13.641677,131.651613,208.7,197202.0
-13.641893,131.652287,208.5,197279.0
-13.64332,131.655705,210.5,197682.0
-13.645688,131.659375,200.0,198159.0
-13.647802,131.662195,208.8,198545.0
-13.649214,131.66408,206.9,198802.0
-13.649656,131.66467,207.3,198883.0
-13.6514,131.66712,200.8,199211.0
-13.65218,131.66844,201.9,199378.0
-13.65262,131.66931,201.2,199485.0
-13.65287,131.66982,202.1,199546.0
-13.65444,131.67384,196.7,200015.0
-13.65586,131.67595,198.0,200294.0
-13.65829,131.678464,193.0,200677.0
-13.66061,131.68084,196.2,201042.0
-13.662025,131.68216,194.8,201254.0
-13.66246,131.68255,195.0,201318.0
-13.664329,131.684269,193.3,201597.0
-13.67186,131.69009,211.0,202650.0
-13.67653,131.69173,204.1,203201.0
-13.677085,131.69184,204.5,203264.0
-13.68811,131.69318,188.8,204500.0
-13.69416,131.69388,198.0,205178.0
-13.69537,131.69402,197.5,205313.0
-13.69554,131.69404,197.7,205332.0
-13.698555,131.69439,191.0,205670.0
-13.70759,131.69691,200.5,206716.0
-13.709,131.69759,200.1,206889.0
-13.71082,131.6986,200.9,207119.0
-13.71157,131.699075,200.0,207217.0
-13.71232,131.69955,201.0,207315.0
-13.717475,131.703935,193.9,208061.0
-13.72409,131.71162,199.8,209172.0
-13.72444,131.71203,199.2,209231.0
-13.725347,131.713097,200.0,209384.0
-13.72972,131.71826,192.0,210125.0
-13.73371,131.72295,202.0,210799.0
-13.73423,131.723565,201.1,210887.0
-13.737953,131.72796,207.8,211518.0
-13.738486,131.72859,206.3,211608.0
-13.739967,131.730313,209.4,211857.0
-13.74301,131.7339,201.0,212372.0
-13.747574,131.739264,210.6,213143.0
-13.75031,131.742895,197.5,213641.0
-13.75059,131.74332,197.6,213696.0
-13.75091,131.74386,197.5,213764.0
-13.75144,131.74473,200.8,213876.0
-13.75349,131.74972,189.0,214462.0
-13.75421,131.75231,193.8,214754.0
-13.75434,131.75286,193.4,214815.0
-13.755425,131.75694,199.4,215272.0
-13.7556,131.75764,198.3,215350.0
-13.755985,131.75908,200.1,215512.0
-13.75719,131.76294,187.9,215950.0
-13.75806,131.76502,192.1,216195.0
-13.76025,131.76938,184.9,216726.0
-13.76094,131.77051,187.6,216871.0
-13.76257,131.77289,185.1,217186.0
-13.765775,131.776745,199.8,217735.0
-13.76674,131.77779,196.7,217891.0
-13.7675,131.77853,197.8,218007.0
-13.768,131.779,197.1,218083.0
-13.76992,131.78065,203.4,218361.0
-13.77211,131.78231,197.3,218664.0
-13.777484,131.786128,204.5,219391.0
-13.778732,131.787024,203.8,219560.0
-13.77998,131.78792,204.9,219729.0
-13.78262,131.7902,199.0,220113.0
-13.786556,131.794354,209.8,220741.0
-13.787127,131.794963,209.4,220832.0
-13.791723,131.799668,221.8,221554.0
-13.792326,131.800276,221.5,221648.0
-13.796546,131.804531,233.4,222305.0
-13.800664,131.808674,217.9,222946.0
-13.805962,131.814002,234.9,223770.0
-13.810167,131.818183,217.8,224421.0
-13.81207,131.82027,223.1,224731.0
-13.81433,131.83288,199.2,226137.0
-13.81443,131.833495,199.4,226204.0
-13.81486,131.83518,198.1,226393.0
-13.81524,131.8361,199.0,226501.0
-13.81644,131.83796,197.7,226743.0
-13.81833,131.839665,201.3,227024.0
-13.81875,131.83995,201.0,227080.0
-13.82037,131.84071,203.9,227278.0
-13.829879,131.842349,197.1,228359.0
-13.831456,131.843046,198.3,228550.0
-13.83697,131.84529,191.0,229211.0
-13.84127,131.84511,196.3,229695.0
-13.844035,131.843795,191.2,230036.0
-13.84569,131.842333,192.4,230279.0
-13.84721,131.840765,189.5,230519.0
-13.85189,131.83852,195.7,231102.0
-13.85437,131.83847,192.4,231379.0
-13.85511,131.8386,192.9,231463.0
-13.86168,131.84034,183.9,232218.0
-13.86235,131.84049,184.1,232294.0
-13.86436,131.84094,183.6,232523.0
-13.86602,131.841278,185.0,232711.0
-13.86934,131.841955,181.0,233088.0
-13.879408,131.844015,195.6,234231.0
-13.88521,131.845198,183.6,234889.0
-13.88686,131.845534,185.7,235077.0
-13.890445,131.846395,183.7,235486.0
-13.89189,131.84685,185.5,235655.0
-13.89306,131.84726,185.0,235792.0
-13.89542,131.84824,187.3,236076.0
-13.896455,131.848725,186.4,236202.0
-13.89692,131.84895,186.8,236259.0
-13.90646,131.85585,169.8,237562.0
-13.90681,131.856205,170.0,237617.0
-13.907575,131.857,168.6,237738.0
-13.909141,131.858677,172.6,237989.0
-13.910292,131.859914,171.4,238174.0
-13.911442,131.861151,173.2,238360.0
-13.914319,131.864243,167.6,238822.0
-13.914895,131.864862,167.8,238915.0
-13.91561,131.86562,165.8,239029.0
-13.91766,131.86784,167.9,239360.0
-13.919456,131.86977,164.9,239649.0
-13.92007,131.87043,165.0,239748.0
-13.922522,131.87307,158.9,240143.0
-13.923135,131.87373,159.0,240242.0
-13.926815,131.87769,153.9,240834.0
-13.927428,131.87835,154.5,240933.0
-13.92988,131.88099,151.8,241327.0
-13.931107,131.88231,153.0,241525.0
-13.932321,131.883617,152.4,241720.0
-13.932923,131.884264,153.0,241817.0
-13.934126,131.885559,152.3,242011.0
-13.934727,131.886206,153.2,242108.0
-13.93593,131.8875,151.7,242301.0
-13.93933,131.890455,158.2,242798.0
-13.94236,131.89216,153.8,243182.0
-13.94461,131.8933,155.8,243461.0
-13.94611,131.89406,155.0,243647.0
-13.94686,131.89444,155.4,243741.0
-13.94836,131.8952,154.2,243927.0
-13.94986,131.89596,157.8,244113.0
-13.95136,131.89672,155.9,244299.0
-13.952395,131.897295,156.5,244430.0
-13.95358,131.898025,152.7,244583.0
-13.9563,131.90001,154.8,244955.0
-13.96085,131.90355,145.0,245589.0
-13.965781,131.907414,156.0,246279.0
-13.971418,131.91183,145.5,247067.0
-13.974236,131.914038,156.4,247461.0
-13.976673,131.915888,153.9,247798.0
-13.981685,131.91932,162.4,248468.0
-13.98244,131.9198,162.2,248567.0
-13.98386,131.92066,162.9,248750.0
-13.98423,131.92088,162.6,248798.0
-13.98482,131.921227,162.9,248874.0
-13.986,131.92192,158.8,249025.0
-13.987193,131.922573,160.0,249175.0
-13.99117,131.9246,156.7,249669.0
-13.9928,131.92535,159.1,249868.0
-14.00177,131.92917,141.8,250948.0
-14.00212,131.92932,142.0,250990.0
-14.006887,131.931311,135.0,251563.0
-14.008476,131.931975,136.7,251754.0
-14.01086,131.93297,134.9,252040.0
-14.01094,131.93306,135.0,252053.0
-14.011994,131.933513,131.4,252181.0
-14.01529,131.934925,136.0,252578.0
-14.016114,131.935278,135.7,252677.0
-14.016938,131.935631,137.0,252777.0
-14.018586,131.936337,135.8,252975.0
-14.01941,131.93669,137.0,253075.0
-14.026842,131.939838,130.2,253969.0
-14.02836,131.94048,130.9,254152.0
-14.02928,131.94091,130.1,254264.0
-14.03004,131.94138,130.7,254363.0
-14.03257,131.94413,126.6,254775.0
-14.03714,131.94961,139.0,255561.0
-14.038365,131.950305,136.7,255717.0
-14.03936,131.95089,137.0,255844.0
-14.042365,131.95382,131.6,256307.00000000003
-14.04719,131.95994,150.5,257159.0
-14.04814,131.96088,149.2,257305.99999999997
-14.04996,131.9621,151.7,257548.0
-14.05463,131.96435,147.5,258120.99999999997
-14.05519,131.96461,147.9,258190.0
-14.05916,131.96696,143.1,258700.0
-14.05962,131.96731,143.2,258764.0
-14.062,131.96932,137.4,259106.0
-14.0655,131.97263,155.3,259635.0
-14.07102,131.97728,113.7,260428.99999999997
-14.07439,131.98022,140.5,260922.00000000003
-14.07689,131.98371,119.3,261391.00000000003
-14.07954,131.98635,125.9,261802.00000000003
-14.08019,131.98684,125.1,261892.0
-14.08374,131.98873,137.8,262338.0
-14.08433,131.98896,137.7,262408.0
-14.08598,131.9894,140.0,262598.0
-14.08871,131.98979,133.7,262905.0
-14.08989,131.98982,135.3,263036.0
-14.09112,131.98975,134.0,263173.0
-14.09203,131.98963,135.0,263275.0
-14.094178,131.989312,132.2,263517.0
-14.09644,131.98897,137.1,263771.0
-14.09725,131.988847,136.8,263863.0
-14.10096,131.98829,142.8,264280.0
-14.10229,131.98808,136.9,264430.0
-14.10598,131.98778,140.5,264842.0
-14.10723,131.98781,138.0,264981.0
-14.11039,131.98823,142.4,265336.0
-14.11107,131.98839,142.0,265414.0
-14.11976,131.99239,155.9,266478.0
-14.12224,131.99364,154.3,266785.0
-14.12377,131.9942,155.3,266966.0
-14.12828,131.99546,143.2,267486.0
-14.13004,131.995935,146.3,267689.0
-14.13322,131.9968,136.5,268055.0
-14.13659,131.9978,147.0,268445.0
-14.14004,131.99949,141.3,268871.0
-14.14045,131.99974,141.6,268924.0
-14.1469,132.003806,128.0,269766.0
-14.150443,132.006033,129.7,270228.0
-14.152295,132.0072,128.3,270469.0
-14.15505,132.00893,130.8,270829.0
-14.15853,132.011125,125.4,271283.0
-14.15948,132.01172,126.0,271406.0
-14.16233,132.01351,124.2,271778.0
-14.16287,132.01385,124.6,271848.0
-14.1658,132.0157,120.1,272231.0
-14.16704,132.016475,121.7,272392.0
-14.16956,132.01805,120.1,272720.0
-14.17085,132.01888,122.7,272889.0
-14.17113,132.01911,122.6,272930.0
-14.17151,132.01941,122.7,272984.0
-14.1766,132.02494,114.1,273811.0
-14.17758,132.02649,116.2,274011.0
-14.18312,132.03384,99.1,275023.0
-14.194635,132.03777,119.6,276398.0
-14.19515,132.03784,119.1,276456.0
-14.19565,132.03789,119.2,276512.0
-14.200375,132.03836,110.0,277041.0
-14.20246,132.03856,112.2,277274.0
-14.20429,132.03871,108.2,277478.0
-14.21011,132.03915,117.8,278128.0
-14.21098,132.03922,117.3,278225.0
-14.21251,132.03932,119.2,278396.0
-14.214,132.03944,118.7,278562.0
-14.22091,132.03997,132.8,279333.0
-14.223745,132.04017,128.4,279650.0
-14.225003,132.04027,131.5,279790.0
-14.22673,132.04041,129.1,279983.0
-14.23117,132.04132,135.1,280488.0
-14.234305,132.042705,128.5,280868.0
-14.23831,132.04563,139.9,281416.0
-14.23877,132.04608,139.3,281487.0
-14.23936,132.04669,140.3,281580.0
-14.23968,132.04702,140.0,281630.0
-14.241898,132.049275,156.1,281977.0
-14.242531,132.049917,155.9,282076.0
-14.243164,132.050559,159.5,282174.0
-14.243796,132.051201,158.0,282273.0
-14.24789,132.05537,167.6,282913.0
-14.24925,132.05676,166.6,283127.0
-14.25105,132.0585,168.9,283401.0
-14.25158,132.05899,167.6,283480.0
-14.25263,132.0599,169.4,283633.0
-14.25515,132.06195,159.1,283990.0
-14.25686,132.06319,162.7,284223.0
-14.25952,132.06495,156.1,284575.0
-14.25967,132.06504,156.2,284594.0
-14.26026,132.0654,155.8,284670.0
-14.26621,132.06848,172.2,285412.0
-14.27073,132.07024,162.4,285950.0
-14.272395,132.070785,163.7,286145.0
-14.27671,132.071885,158.6,286640.0
-14.27871,132.07232,159.3,286867.0
-14.27991,132.07258,158.4,287004.0
-14.28581,132.07408,174.6,287681.0
-14.28912,132.07563,167.2,288086.0
-14.29072,132.07664,173.7,288295.0
-14.29598,132.08185,164.1,289110.0
-14.30004,132.0889,187.5,289996.0
-14.30058,132.08992,185.9,290121.0
-14.30302,132.09408,192.3,290646.0
-14.30321,132.09432,192.1,290679.0
-14.30351,132.09469,192.2,290731.0
-14.30433,132.09553,192.0,290860.0
-14.3077,132.09818,201.7,291332.0
-14.3164,132.10505,169.5,292551.0
-14.31778,132.10612,172.1,292744.0
-14.31837,132.10659,171.6,292827.0
-14.32409,132.11115,185.7,293631.0
-14.3319,132.12018,161.4,294960.0
-14.33268,132.12065,162.3,295061.0
-14.334345,132.121625,161.0,295274.0
-14.3348,132.12189,161.1,295332.0
-14.33531,132.122185,160.9,295397.0
-14.33788,132.12407,167.0,295750.0
-14.34241,132.12927,160.0,296504.0
-14.34255,132.12944,160.1,296528.0
-14.34594,132.133325,150.1,297092.0
-14.34888,132.13638,159.5,297557.0
-14.35003,132.1371,158.7,297707.0
-14.35055,132.13734,158.9,297771.0
-14.35357,132.13802,154.1,298116.0
-14.355865,132.138315,156.6,298374.0
-14.35773,132.13857,156.3,298583.0
-14.35901,132.13877,156.9,298727.0
-14.36285,132.14092,147.5,299219.0
-14.36339,132.14148,149.2,299305.0
-14.36871,132.15053,135.0,300447.0
-14.368965,132.15099,135.1,300504.0
-14.36922,132.15145,134.8,300561.0
-14.37219,132.15654,144.9,301202.0
-14.37383,132.158665,143.0,301495.0
-14.375422,132.161426,145.6,301842.0
-14.378749,132.167812,136.3,302624.0
-14.379165,132.168611,136.9,302722.0
-14.380412,132.171005,135.0,303015.0
-14.381244,132.172602,135.5,303211.0
-14.38166,132.1734,134.1,303308.0
-14.38212,132.17416,134.3,303405.0
-14.385875,132.176805,127.5,303921.0
-14.38638,132.17695,127.9,303979.0
-14.389003,132.17725,124.0,304273.0
-14.389878,132.17735,124.6,304371.0
-14.391627,132.17755,123.0,304567.0
-14.4045,132.1838,138.0,306188.0
-14.406647,132.191563,130.2,307064.0
-14.406828,132.192446,130.4,307162.0
-14.407818,132.197248,125.2,307691.0
-14.408505,132.200635,127.8,308064.0
-14.40875,132.20184,126.8,308197.0
-14.40924,132.20374,128.0,308409.0
-14.41119,132.20686,124.3,308813.0
-14.415343,132.209364,133.1,309352.0
-14.416886,132.210069,130.2,309540.0
-14.417657,132.210421,130.3,309634.0
-14.4192,132.211125,128.9,309821.0
-14.419971,132.211477,130.3,309915.0
-14.42721,132.21509,125.0,310812.0
-14.43001,132.21778,127.2,311239.0
-14.43284,132.22233,119.1,311822.0
-14.43378,132.223906,119.3,312021.0
-14.43425,132.224694,118.3,312121.0
-14.43472,132.225481,119.0,312221.0
-14.43519,132.226269,118.5,312321.0
-14.4366,132.228633,120.7,312620.0
-14.439775,132.233895,114.9,313288.0
-14.44132,132.23605,117.6,313578.0
-14.44456,132.24039,108.8,314168.0
-14.4457,132.24163,111.8,314353.0
-14.44679,132.2426,109.3,314513.0
-14.447986,132.243608,109.6,314685.0
-14.449182,132.244616,108.9,314857.0
-14.45071,132.24592,109.6,315077.0
-14.4524,132.24736,107.5,315321.0
-14.45456,132.24941,108.8,315649.0
-14.45535,132.2504,107.4,315787.0
-14.45578,132.25095,107.9,315863.0
-14.45697,132.25246,106.5,316073.0
-14.45802,132.253815,107.0,316260.0
-14.45907,132.25517,106.5,316447.0
-14.46006,132.25647,108.5,316625.0
-14.4604,132.256915,108.0,316687.0
-14.46074,132.25736,108.7,316748.0
-14.46188,132.25886,98.8,316953.0
-14.46368,132.26112,109.3,317270.0
-14.46407,132.261625,108.4,317340.0
-14.4649,132.26271,109.5,317489.0
-14.46623,132.264515,108.2,317733.0
-14.46654,132.26497,108.5,317793.0
-14.46748,132.26634,106.2,317974.0
-14.46823,132.26778,108.9,318151.0
-14.46843,132.26848,107.9,318230.0
-14.468577,132.269083,108.1,318297.0
-14.46887,132.27029,106.9,318431.0
-14.46913,132.27166,107.8,318581.0
-14.4697,132.27517,106.0,318965.0
-14.47027,132.27747,108.1,319221.0
-14.47042,132.27807,108.0,319288.0
-14.471355,132.28186,112.1,319709.0
-14.471713,132.28331,110.5,319871.0
-14.47245,132.28628,113.8,320201.0
-14.47312,132.28894,111.2,320497.0
-14.47336,132.29006,111.9,320621.0
-14.47369,132.29124,111.2,320754.0
-14.473866,132.291962,111.8,320834.0
-14.47457,132.29485,110.9,321155.0
-14.47476,132.29562,111.0,321241.0
-14.4749,132.29613,110.9,321298.0
-14.475297,132.297733,111.4,321476.0
-14.475893,132.300137,110.2,321744.0
-14.476091,132.300939,112.7,321833.0
-14.47685,132.30403,110.8,322177.0
-14.477065,132.304875,111.2,322271.0
-14.47728,132.30572,111.0,322365.0
-14.47756,132.30695,111.5,322501.0
-14.47778,132.307832,111.0,322599.0
-14.4791,132.313121,114.0,323188.0
-14.47976,132.315765,112.2,323482.0
-14.48072,132.31967,115.9,323917.0
-14.48109,132.32119,114.6,324085.0
-14.48142,132.32251,115.5,324232.0
-14.481897,132.324347,114.4,324437.0
-14.482645,132.32743,117.6,324780.0
-14.483125,132.329375,115.7,324996.0
-14.48352,132.330965,116.7,325173.0
-14.48364,132.33144,116.5,325226.0
-14.48432,132.33446,120.7,325561.0
-14.48452,132.335215,120.5,325645.0
-14.4847,132.33592,121.0,325724.0
-14.48507,132.33837,119.3,325991.0
-14.48511,132.33926,121.0,326087.0
-14.48508,132.33974,120.4,326139.0
-14.48426,132.34314,122.2,326518.0
-14.48384,132.34403,120.4,326625.0
-14.4833,132.34499,121.9,326745.0
-14.48259,132.34592,120.5,326872.0
-14.480765,132.34769,123.8,327152.0
-14.479825,132.348475,123.1,327286.0
-14.47632,132.35254,128.2,327878.0
-14.47612,132.35297,128.0,327929.0
-14.476,132.35323,128.1,327961.0
-14.4759,132.35346,128.0,327988.0
-14.47543,132.35492,130.6,328154.0
-14.47524,132.35582,130.3,328253.0
-14.475667,132.361637,137.2,328887.0
-14.47596,132.36291,136.5,329028.0
-14.47622,132.36406,137.4,329156.0
-14.476646,132.365946,136.7,329365.0
-14.476849,132.36684,136.8,329463.0
-14.477255,132.368626,135.8,329661.0
-14.478066,132.372199,138.8,330057.0
-14.478269,132.373092,138.6,330156.0
-14.478675,132.374879,140.8,330353.0
-14.478878,132.375772,140.0,330452.0
-14.479689,132.379345,140.8,330848.0
-14.480501,132.382918,139.5,331243.0
-14.480704,132.383811,140.0,331342.0
-14.480907,132.384704,139.8,331441.0
-14.48253,132.39185,144.2,332232.0
-14.48307,132.39434,143.0,332508.0
-14.48367,132.3965,145.0,332750.0
-14.48407,132.39764,144.0,332881.0
-14.48435,132.39833,144.7,332961.0
-14.484737,132.399273,144.5,333072.0
-14.485565,132.401255,148.3,333304.0
-14.486183,132.40256,147.0,333461.0
-14.48771,132.40542,149.3,333813.0
-14.48847,132.40658,148.0,333964.0
-14.48996,132.40875,148.9,334251.0
-14.49046,132.409395,147.8,334340.0
-14.499652,132.418236,164.4,335744.0
-14.501095,132.419322,163.1,335942.0
-14.502537,132.420408,164.2,336141.0
-14.503979,132.421494,163.9,336340.0
-14.52037,132.430093,189.1,338417.0
-14.531112,132.432406,177.2,339638.0
-14.531978,132.432594,177.9,339737.0
-14.53488,132.433245,173.0,340067.0
-14.53532,132.43336,173.1,340118.0
-14.5384,132.434473,169.0,340482.0
-14.53904,132.434767,169.2,340560.0
-14.53968,132.43506,169.1,340637.0
-14.54028,132.435393,169.2,340713.0
-14.54568,132.43938,160.0,341455.0
-14.54641,132.44014,160.1,341570.0
-14.54698,132.44076,159.7,341662.0
-14.548245,132.442355,160.7,341884.0
-14.54854,132.44275,160.3,341938.0
-14.5495,132.44423,161.4,342130.0
-14.54966,132.4445,161.3,342164.0
-14.550165,132.44536,162.2,342273.0
-14.55072,132.44629,161.9,342390.0
-14.55186,132.44827,165.0,342639.0
-14.552213,132.448877,164.7,342715.0
-14.552565,132.449485,164.8,342791.0
-14.552918,132.450092,164.6,342868.0
-14.5548,132.45335,171.0,343276.0
-14.55598,132.45536,169.8,343530.0
-14.55676,132.4567,172.0,343698.0
-14.5577,132.45833,170.2,343903.0
-14.55792,132.45872,170.5,343951.0
-14.559511,132.461454,167.2,344295.0
-14.560421,132.463018,167.9,344492.0
-14.561787,132.465365,167.7,344787.0
-14.565884,132.472404,182.7,345672.0
-14.569903,132.479221,170.1,346532.0
-14.57559,132.48913,183.7,347773.0
-14.57596,132.48977,183.2,347853.0
-14.57792,132.49376,188.4,348337.0
-14.57808,132.49426,188.1,348393.0
-14.578525,132.496163,190.5,348604.0
-14.57989,132.502277,186.7,349280.0
-14.580085,132.50315,187.9,349377.0
-14.581204,132.508214,184.8,349936.0
-14.581981,132.511751,186.8,350327.0
-14.582369,132.513519,185.9,350523.0
-14.582952,132.516172,188.7,350816.0
-14.583341,132.517941,188.6,351011.0
-14.584884,132.524969,197.5,351787.0
-14.585619,132.528326,196.2,352158.0
-14.585987,132.530005,198.3,352344.0
-14.586171,132.530844,197.4,352436.0
-14.586538,132.532522,199.0,352622.0
-14.586722,132.533362,198.7,352714.0
-14.587285,132.535815,201.0,352986.0
-14.58794,132.5379,200.1,353223.0
-14.589448,132.540734,201.2,353571.0
-14.589916,132.541517,200.5,353671.0
-14.592723,132.546219,204.4,354266.0
-14.593191,132.547002,203.2,354365.0
-14.594126,132.548569,203.8,354563.0
-14.59553,132.55092,202.5,354861.0
-14.59557,132.551,202.6,354871.0
-14.597419,132.554084,199.2,355261.0
-14.597881,132.554855,199.7,355359.0
-14.603429,132.564105,188.6,356531.0
-14.603891,132.564876,188.9,356629.0
-14.608418,132.572445,180.1,357588.0
-14.608864,132.573193,180.4,357682.0
-14.61177,132.578056,176.2,358298.0
-14.61219,132.578753,176.7,358386.0
-14.61261,132.579449,175.5,358475.0
-14.61303,132.580145,175.8,358563.0
-14.61345,132.580841,175.5,358651.0
-14.61471,132.58293,176.8,358917.0
-14.615112,132.583605,176.2,359002.0
-14.615515,132.58428,176.4,359087.0
-14.61632,132.58563,175.2,359258.0
-14.616994,132.586746,176.7,359400.0
-14.618176,132.588714,175.2,359649.0
-14.61937,132.5907,176.8,359901.0
-14.620286,132.592224,175.0,360095.0
-14.621201,132.593749,176.9,360288.0
-14.622117,132.595273,173.0,360481.0
-14.624863,132.599856,180.0,361062.0
-14.625321,132.600621,178.9,361159.0
-14.630357,132.60904,189.0,362225.0
-14.632188,132.612101,188.6,362612.0
-14.632646,132.612866,188.7,362709.0
-14.635393,132.617458,182.8,363291.0
-14.63814,132.62205,189.0,363872.0
-14.63889,132.623285,188.9,364029.0
-14.63916,132.62373,189.1,364086.0
-14.63982,132.624837,187.9,364226.0
-14.640475,132.625935,189.2,364365.0
-14.642155,132.62872,186.9,364718.0
-14.64498,132.63341,194.9,365313.0
-14.64535,132.63402,194.1,365391.0
-14.64576,132.63472,194.3,365479.0
-14.64895,132.64008,189.1,366157.0
-14.653207,132.647247,199.0,367063.0
-14.653653,132.647993,198.4,367157.0
-14.6541,132.64874,199.3,367252.0
-14.655685,132.651395,198.0,367588.0
-14.65622,132.65233,198.7,367705.0
-14.65734,132.65522,196.0,368041.0
-14.65766,132.65681,197.8,368216.0
-14.65779,132.65763,197.3,368305.0
-14.65785,132.65909,199.6,368463.0
-14.65782,132.66008,198.2,368569.0
-14.65779,132.66084,198.6,368651.0
-14.65776,132.6616,198.5,368733.0
-14.65796,132.66388,201.0,368980.0
-14.65915,132.6667,199.0,369313.0
-14.65987,132.66765,199.7,369443.0
-14.66269,132.66973,195.8,369832.0
-14.66313,132.66992,196.2,369885.0
-14.66423,132.67026,195.0,370013.0
-14.66571,132.67045,195.5,370179.0
-14.67017,132.67039,193.0,370676.0
-14.67133,132.6706,193.5,370807.0
-14.67205,132.67079,193.0,370890.0
-14.67307,132.67123,193.9,371013.0
-14.67421,132.671975,193.4,371163.0
-14.67501,132.672665,194.0,371279.0
-14.675715,132.67345,193.1,371395.0
-14.67629,132.67426,193.9,371503.0
-14.67684,132.67528,193.5,371629.0
-14.677693,132.677857,195.1,371922.0
-14.67812,132.67921,194.5,372076.0
-14.67836,132.68001,194.8,372166.0
-14.679077,132.682337,190.7,372429.0
-14.679553,132.683863,191.6,372602.0
-14.68003,132.68539,190.3,372774.0
-14.68047,132.686835,190.8,372937.0
-14.68069,132.687558,190.4,373019.0
